mass_A
t	x	y
304.96981111111114	17.338447252618153	-139.24886975332174
305.01002222222223	14.216168102489291	-139.2158791003958
305.0502333333333	10.762835129996802	-139.1800137941559
305.0904444444445	8.146194092380483	-139.20978639613895
305.13065555555556	5.863323608880819	-139.16738705815533
305.1707666666667	4.357745988204442	-139.35072269368357
305.2108777777778	3.9776197604742265	-139.21484438548146
305.2511666666667	4.3730645981218	-139.30012229171416
305.29145555555556	6.17706035651986	-139.25324527567113
305.3315777777778	8.415449498124417	-139.3131273802876
305.37170000000003	11.383620673411315	-139.2973627785418
305.41197777777785	14.699254542650124	-139.28556047921757
305.45225555555555	18.139140717760938	-139.1825363403293
305.49240000000003	21.09341836500016	-139.1639623866672
305.53254444444445	23.464984621494295	-139.19902952980965
305.5726888888889	25.185766668696942	-139.06165284483677
305.613	26.193559363359782	-139.08077787833554
305.6532	26.19064906248741	-139.0819256150853
305.6934	25.073561974175846	-139.00994154962677
305.7336	23.21778400655421	-139.13957777712494
305.7738	20.797074250395326	-139.06916841193333
305.814	17.56821407999314	-139.27639764358992
305.8542	14.193005391281531	-139.20832914845755
305.8944	11.012629735088922	-139.23291681714977
305.9346	8.126729506995162	-139.24928861126
305.9748	6.007181947769368	-139.21592850891443
306.015	4.30653118461737	-139.29360247009777
306.0552	4.017527399353639	-139.2130895168093
306.09540000000004	4.3786289534969	-139.31408831590397
306.1356	6.138507374765595	-139.21781815665508
306.17580000000004	8.402056151362558	-139.30844506113908
306.216	11.272758918256386	-139.2545958254459
306.2564111111111	14.677274085983527	-139.31720474814938
306.2964111111111	17.96194494840256	-139.18593379091908
306.3366111111112	20.992579781853237	-139.12508408376334
306.37696666666665	23.358077095827184	-139.1728954947282
306.41703333333334	25.07900347437908	-139.0615633708153
306.45722222222224	26.08308918947114	-139.0422486467528
306.49741111111115	26.123871472286737	-139.07124974867884
306.5376	25.127419775486032	-139.07397642381216
306.5777888888889	23.27883853064418	-139.140986775255
306.6179777777778	20.81143028789711	-139.07525843970734
306.65816666666666	17.969101565607616	-139.16388129225925
306.69835555555557	14.3815444419904	-139.23723727529523
306.73854444444447	11.251024119258545	-139.24704342916493
306.7788444444445	8.33072075308246	-139.31291681248922
306.8190444444445	6.1253735292916645	-139.22474138060693
306.85924444444447	4.629242642207373	-139.37447033445892
306.89944444444444	4.197099420136055	-139.25416253529397
306.93964444444447	4.515654917920074	-139.36708326743883
306.97984444444444	6.10431757358765	-139.21028663267384
307.02004444444447	8.263005506087211	-139.22192063189914
307.06024444444444	11.186545287273475	-139.23742406687552
307.10044444444446	14.244919441116963	-139.2166266039235
307.14064444444443	17.54474609190447	-139.2450649506336
307.18084444444446	20.560726350373443	-139.21131351166036
307.2210444444445	23.192204486542096	-139.13349582341334
307.26124444444446	25.109306835770894	-139.07768714430244
307.3014444444445	26.07505664203336	-138.95199695503516
307.34164444444446	26.092004665333207	-139.00828478346875
307.3818444444445	25.209260969530533	-139.06483081892839
307.42204444444445	23.09154239060399	-139.07386961026032
307.4622444444445	20.88655295431181	-139.1039870661332
307.50244444444445	17.812321404853265	-139.1356089353194
307.5426444444445	14.470204518668652	-139.34124541918027
307.58284444444445	11.297832652682018	-139.26409633074059
307.6230444444445	8.610528532290118	-139.37368700721527
307.66324444444444	6.178437750516196	-139.26084992005963
307.7034444444445	4.705429864320649	-139.48155842821416
307.74364444444444	4.237487150811603	-139.26053224008183
307.78384444444447	4.491214107365749	-139.36560763378566
307.82404444444444	6.046628856609914	-139.18044525935602
307.86424444444447	8.238694061160004	-139.2316866407166
307.90444444444444	11.169425493935023	-139.19653591977635
307.94464444444446	14.144639630413167	-139.1808360848795
